"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time..","zip"
"88338","The Place at Terracina - 8100 N Mopac - 6 Spaces",NA,"CE","GOOD",60,"GOOD","CZT 1032",FALSE,"WMEEJ3BA3EK748295","austin",-97.74409,30.36497,0,"2015-12-08 13:36:58","78759"
"88339","Alexander Ave 1974, 78722 Austin",NA,"CE","GOOD",72,"GOOD","FBV 6124",FALSE,"WMEEJ3BA2FK799028","austin",-97.70965,30.28251,0,"2015-12-08 13:36:58","78722"
"88340","Robert T Martinez Jr St 410, 78702 Austin",NA,"CE","GOOD",39,"GOOD","FBV 4381",FALSE,"WMEEJ3BA6FK799310","austin",-97.71908,30.25918,0,"2015-12-08 13:36:58","78702"
"88341","The Establishment",NA,"CE","GOOD",100,"GOOD","FHB 0202",FALSE,"WMEEJ3BA6FK802271","austin",-97.76542,30.23024,0,"2015-12-08 13:36:58","78704"
"88343","E 10th St 302, 78701 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","FBV 4355",FALSE,"WMEEJ3BA5FK798990","austin",-97.73852,30.27106,0,"2015-12-08 13:36:58","78701"
"88344","University Ave 2001, 78705 Austin",NA,"CE","GOOD",30,"GOOD","FBV 4365",FALSE,"WMEEJ3BA2FK799675","austin",-97.73963,30.28259,0,"2015-12-08 13:36:58","78705"
"88345","E 7th St 341, 78701 Austin",NA,"CE","GOOD",100,"UNACCEPTABLE","FJC 9786",FALSE,"WMEEJ3BA0FK802489","austin",-97.73968,30.26812,0,"2015-12-08 13:36:58","78701"
"88346","Wells Fargo",NA,"CE","GOOD",39,"GOOD","FJC 9788",FALSE,"WMEEJ3BA6FK802318","austin",-97.74378,30.21695,0,"2015-12-08 13:36:58","78772"
"88347","Shoal Creek Blvd 2372, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FJD 0198",FALSE,"WMEEJ3BA8FK802899","austin",-97.75154,30.28813,0,"2015-12-08 13:36:58","78705"
"88348","E 41st St 909, 78751 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4379",FALSE,"WMEEJ3BA7FK799235","austin",-97.72139,30.29916,0,"2015-12-08 13:36:58","78751"
"88349","W 6th St 906, 78703 Austin",NA,"CE","GOOD",75,"GOOD","CSF 9063",FALSE,"WMEEJ3BA4EK733319","austin",-97.75326,30.27136,0,"2015-12-08 13:36:58","78703"
"88350","W 41st St 518, 78751 Austin",NA,"CE","GOOD",84,"GOOD","FHB 2866",FALSE,"WMEEJ3BAXFK802502","austin",-97.73508,30.30607,0,"2015-12-08 13:36:58","78751"
"88351","Fortview Rd 1789, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FFD 7834",FALSE,"WMEEJ3BA7FK803221","austin",-97.78513,30.22975,0,"2015-12-08 13:36:58","78704"
"88353","E 6th St 1773, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4438",FALSE,"WMEEJ3BA2FK799286","austin",-97.72376,30.26209,0,"2015-12-08 13:36:58","78702"
"88355","Sabina Apartments",NA,"CE","GOOD",78,"GOOD","CZT 0998",FALSE,"WMEEJ3BA3EK748071","austin",-97.72252,30.29244,0,"2015-12-08 13:36:58","78705"
"88356","E 9th St 826, 78702 Austin",NA,"CE","GOOD",12,"GOOD","FJD 0197",FALSE,"WMEEJ3BA2FK803045","austin",-97.73255,30.26827,0,"2015-12-08 13:36:58","78702"
"88357","W 6th St 917, 78703 Austin",NA,"CE","GOOD",45,"GOOD","FHB 1550",FALSE,"WMEEJ3BA0FK801746","austin",-97.75343,30.27109,0,"2015-12-08 13:36:58","78703"
"88358","Red River St 2415, 78712 Austin",NA,"CE","GOOD",100,"UNACCEPTABLE","CK9 T295",FALSE,"WMEEJ3BA6AK416751","austin",-97.72739,30.28533,0,"2015-12-08 13:36:58","78712"
"88359","W 43rd St 1046, 78756 Austin",NA,"CE","GOOD",24,"GOOD","FJC 9791",FALSE,"WMEEJ3BA0FK802055","austin",-97.7397,30.31156,0,"2015-12-08 13:36:58","78756"
"88360","Thornton Rd 2364, 78704 Austin",NA,"CE","GOOD",42,"GOOD","FHB 2835",FALSE,"WMEEJ3BA7FK802103","austin",-97.77215,30.2449,0,"2015-12-08 13:36:58","78704"
"88361","San Jacinto Blvd 1252, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4477",FALSE,"WMEEJ3BA3FK803068","austin",-97.73801,30.27406,0,"2015-12-08 13:36:58","78701"
"88364","W 8th St 371, 78701 Austin",NA,"CE","GOOD",18,"GOOD","FBV 4363",FALSE,"WMEEJ3BA4FK799595","austin",-97.74528,30.27083,0,"2015-12-08 13:36:58","78701"
"88365","E Willie Nelson Blvd 145, 78701 Austin",NA,"CE","UNACCEPTABLE",24,"UNACCEPTABLE","FTD 8882",FALSE,"WMEEJ3BA2FK802980","austin",-97.74356,30.26415,0,"2015-12-08 13:36:58","78701"
"88367","Fairmount Ave 1111, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FJC 9934",FALSE,"WMEEJ3BA2FK801568","austin",-97.74135,30.2421,0,"2015-12-08 13:36:58","78704"
"88368","E 11th St and Brazos St",NA,"CE","GOOD",60,"GOOD","CSF 9195",FALSE,"WMEEJ3BA4EK734809","austin",-97.73996,30.27251,0,"2015-12-08 13:36:58","78701"
"88369","Threadgill St 3906, 78723 Austin",NA,"CE","GOOD",96,"GOOD","CSF 8931",FALSE,"WMEEJ3BA9EK733784","austin",-97.70011,30.29096,0,"2015-12-08 13:36:58","78723"
"88370","The Canopy",NA,"CE","GOOD",63,"GOOD","FHB 1336",FALSE,"WMEEJ3BA0FK800404","austin",-97.69811,30.26199,0,"2015-12-08 13:36:58","78702"
"88371","Harris Park Ave 2918, 78705 Austin",NA,"CE","GOOD",21,"GOOD","FBV 4357",FALSE,"WMEEJ3BA8FK798160","austin",-97.73263,30.29039,0,"2015-12-08 13:36:58","78705"
"88372","Annie St W 134, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4385",FALSE,"WMEEJ3BA6FK799470","austin",-97.75134,30.24627,0,"2015-12-08 13:36:58","78704"
"88373","Dean Keaton and Whitis",NA,"CE","GOOD",100,"GOOD","FBV 4389",FALSE,"WMEEJ3BA0FK799335","austin",-97.74003,30.28978,0,"2015-12-08 13:36:58","78705"
"88374","Brazos St 630, 78701 Austin",NA,"CE","GOOD",42,"GOOD","FHB 2861",FALSE,"WMEEJ3BA5FK800771","austin",-97.74132,30.268,0,"2015-12-08 13:36:58","78701"
"88375","Northland Dr 2167, 78756 Austin",NA,"CE","GOOD",42,"GOOD","CZT 0936",FALSE,"WMEEJ3BAXEK748911","austin",-97.74111,30.33274,0,"2015-12-08 13:36:58","78756"
"88376","Avenue G 4570, 78751 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4387",FALSE,"WMEEJ3BA9FK799480","austin",-97.72556,30.30916,0,"2015-12-08 13:36:58","78751"
"88377","Webberville Rd 2310, 78702 Austin",NA,"CE","GOOD",78,"GOOD","CSF 9197",FALSE,"WMEEJ3BA8EK734506","austin",-97.7155,30.26234,0,"2015-12-08 13:36:58","78702"
"88378","Metcalfe Rd 2456, 78741 Austin",NA,"CE","GOOD",51,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.73635,30.22953,0,"2015-12-08 13:36:58","78741"
"88379","W 27th St 100, 78705 Austin",NA,"CE","GOOD",93,"GOOD","FGZ 8628",FALSE,"WMEEJ3BA8FK802370","austin",-97.73792,30.29176,0,"2015-12-08 13:36:58","78705"
"88380","Treehouse - 2501 Wickersham Lane - 3 Spaces",NA,"CE","GOOD",60,"UNACCEPTABLE","FBV 4433",FALSE,"WMEEJ3BAXFK799391","austin",-97.72465,30.22479,0,"2015-12-08 13:36:58","78741"
"88381","Rio Grande St 683, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4388",FALSE,"WMEEJ3BA2FK799420","austin",-97.74913,30.27071,0,"2015-12-08 13:36:58","78701"
"88382","Radam Ln 411, 78745 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","FBV 4377",FALSE,"WMEEJ3BA6FK800035","austin",-97.76882,30.22323,0,"2015-12-08 13:36:58","78745"
"88383","W 18th St 475, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FJC 9790",FALSE,"WMEEJ3BA5FK802066","austin",-97.74281,30.28081,0,"2015-12-08 13:36:58","78701"
"88384","Campbell St 521, 78703 Austin",NA,"CE","GOOD",96,"GOOD","GGG 3721",FALSE,"WMEEJ3BAXFK801334","austin",-97.76464,30.27505,0,"2015-12-08 13:36:58","78703"
"88385","Capital Metro Downtown Station",NA,"CE","GOOD",100,"GOOD","FHB 1333",FALSE,"WMEEJ3BA6FK800603","austin",-97.73939,30.26512,0,"2015-12-08 13:36:58","78701"
"88386","W 6th St 555, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2834",FALSE,"WMEEJ3BA5FK802021","austin",-97.74795,30.26941,0,"2015-12-08 13:36:58","78701"
"88387","W 40th St 1183, 78756 Austin",NA,"CE","UNACCEPTABLE",72,"UNACCEPTABLE","CZS 9752",FALSE,"WMEEJ3BA3EK748958","austin",-97.74364,30.30892,0,"2015-12-08 13:36:58","78756"
"88388","W 16th St 435, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.743,30.27895,0,"2015-12-08 13:36:58","78701"
"88389","W 6th St 915, 78703 Austin",NA,"CE","GOOD",81,"GOOD","FJC 9938",FALSE,"WMEEJ3BA3FK801871","austin",-97.75331,30.27101,0,"2015-12-08 13:36:58","78703"
"88390","Wood Hollow Dr 7142, 78731 Austin",NA,"CE","GOOD",30,"GOOD","FJC 9935",FALSE,"WMEEJ3BAXFK801690","austin",-97.7526,30.35426,0,"2015-12-08 13:36:58","78731"
"88391","Rio Grande St 936, 78701 Austin",NA,"CE","GOOD",81,"GOOD","CZS 9754",FALSE,"WMEEJ3BA0EK748061","austin",-97.74838,30.27311,0,"2015-12-08 13:36:58","78701"
"88393","Kinney Rd 2218, 78704 Austin",NA,"CE","GOOD",57,"GOOD","GJX 9016",FALSE,"WMEEJ3BA5AK417888","austin",-97.77298,30.24741,0,"2015-12-08 13:36:58","78704"
"88394","Joe Sayers Ave 5636, 78756 Austin",NA,"CE","GOOD",69,"GOOD","FHB 0247",FALSE,"WMEEJ3BA4FK802141","austin",-97.73453,30.32877,0,"2015-12-08 13:36:58","78756"
"88395","2901 Medical Arts St.",NA,"CE","GOOD",66,"GOOD","FBV 4437",FALSE,"WMEEJ3BA9FK799298","austin",-97.72863,30.28881,0,"2015-12-08 13:36:58","78705"
"88396","Hillside Villas Apartments 1",NA,"CE","GOOD",100,"GOOD","FJC 9936",FALSE,"WMEEJ3BA2FK801781","austin",-97.72129,30.22831,0,"2015-12-08 13:36:58","78741"
"88397","ACC Riverside Campus I",NA,"CE","GOOD",27,"GOOD","FHB 0245",FALSE,"WMEEJ3BA6FK800908","austin",-97.70498,30.23517,0,"2015-12-08 13:36:58","78741"
"88398","W 7th St 784, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9779",FALSE,"WMEEJ3BA0FK802847","austin",-97.75004,30.27117,0,"2015-12-08 13:36:58","78701"
"88399","Singleton Ave 1325, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4392",FALSE,"WMEEJ3BA7FK799252","austin",-97.71419,30.27594,0,"2015-12-08 13:36:58","78702"
"88400","Tambaleo Apartments",NA,"CE","GOOD",100,"GOOD","FHB 2845",FALSE,"WMEEJ3BA4FK801863","austin",-97.76375,30.24544,0,"2015-12-08 13:36:58","78704"
"88403","Kinney Ave 1370, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4439",FALSE,"WMEEJ3BA8FK799261","austin",-97.76644,30.25504,0,"2015-12-08 13:36:58","78704"
"88404","W 6th St 917, 78703 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2862",FALSE,"WMEEJ3BA1FK802274","austin",-97.75344,30.27098,0,"2015-12-08 13:36:58","78703"
"88405","Dean Keaton and Whitis",NA,"CE","GOOD",30,"GOOD","FGZ 8813",FALSE,"WMEEJ3BA8FK802417","austin",-97.74003,30.28978,0,"2015-12-08 13:36:58","78705"
"88406","Guadalupe St 755, 78701 Austin",NA,"CE","GOOD",96,"GOOD","CK9 T255",FALSE,"WMEEJ3BA2AK417878","austin",-97.74563,30.27049,0,"2015-12-08 13:36:58","78701"
"88407","Toomey Rd 1696, 78704 Austin",NA,"CE","UNACCEPTABLE",100,"GOOD","FFD 6224",FALSE,"WMEEJ3BA6FK801606","austin",-97.76113,30.26468,0,"2015-12-08 13:36:58","78704"
"88409","E 3rd St 762, 78701 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4359",FALSE,"WMEEJ3BA2FK799871","austin",-97.7364,30.26332,0,"2015-12-08 13:36:58","78701"
"88410","Wood Hollow Dr 7185, 78731 Austin",NA,"CE","GOOD",100,"GOOD","FFD 7840",FALSE,"WMEEJ3BA2FK803210","austin",-97.75182,30.35421,0,"2015-12-08 13:36:58","78731"
"88411","Avenue G 4750, 78751 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8803",FALSE,"WMEEJ3BA5FK801483","austin",-97.72419,30.3112,0,"2015-12-08 13:36:58","78751"
"88412","Dean Keaton and Whitis",NA,"CE","GOOD",27,"GOOD","FHB 0246",FALSE,"WMEEJ3BA4FK802043","austin",-97.74003,30.28978,0,"2015-12-08 13:36:58","78705"
"88413","E 31st St 1165, 78722 Austin",NA,"CE","UNACCEPTABLE",57,"GOOD","CSG 1099",FALSE,"WMEEJ3BA5EK749142","austin",-97.72267,30.28825,0,"2015-12-08 13:36:58","78722"
"88414","Park Pl 626, 78705 Austin",NA,"CE","GOOD",90,"GOOD","CZT 1026",FALSE,"WMEEJ3BA8EK748230","austin",-97.73415,30.28995,0,"2015-12-08 13:36:58","78705"
"88415","San Antonio St 2438, 78705 Austin",NA,"CE","GOOD",51,"GOOD","FHB 2860",FALSE,"WMEEJ3BA3FK802079","austin",-97.7423,30.28859,0,"2015-12-08 13:36:58","78705"
"88416","E Dean Keeton St 827, 78705 Austin",NA,"CE","GOOD",51,"GOOD","FHB 2863",FALSE,"WMEEJ3BA3FK802325","austin",-97.72863,30.28785,0,"2015-12-08 13:36:58","78705"
"88417","N Lamar Blvd 691, 78703 Austin",NA,"CE","UNACCEPTABLE",54,"UNACCEPTABLE","CZT 0919",FALSE,"WMEEJ3BA3EK748832","austin",-97.75349,30.27224,0,"2015-12-08 13:36:58","78703"
"88418","Fortview Rd 1819, 78704 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.7858,30.23015,0,"2015-12-08 13:36:58","78704"
"88419","Woodrow Ave 5752, 78756 Austin",NA,"CE","GOOD",69,"GOOD","CYL 4629",FALSE,"WMEEJ3BA6EK748789","austin",-97.73251,30.32952,0,"2015-12-08 13:36:58","78756"
"88420","Campbell St 520, 78703 Austin",NA,"CE","GOOD",54,"GOOD","FJC 9926",FALSE,"WMEEJ3BA2FK801196","austin",-97.76475,30.27512,0,"2015-12-08 13:36:58","78703"
"88422","Elmont Dr 2220, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2827",FALSE,"WMEEJ3BA9FK802670","austin",-97.72364,30.24224,0,"2015-12-08 13:36:58","78741"
"88424","The Establishment",NA,"CE","GOOD",15,"GOOD","FGZ 8800",FALSE,"WMEEJ3BA1FK801576","austin",-97.76542,30.23024,0,"2015-12-08 13:36:58","78704"
"88425","Willow St 2477, 78702 Austin",NA,"CE","GOOD",12,"GOOD","FBV 4487",FALSE,"WMEEJ3BA8FK803020","austin",-97.71737,30.25354,0,"2015-12-08 13:36:58","78702"
"88426","Garden Villa Ln 3864, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4423",FALSE,"WMEEJ3BA5FK799685","austin",-97.77389,30.2297,0,"2015-12-08 13:36:58","78704"
"88428","Capital Metro Downtown Station",NA,"CE","GOOD",78,"GOOD","FBV 4369",FALSE,"WMEEJ3BA7FK799204","austin",-97.73939,30.26512,0,"2015-12-08 13:36:58","78701"
"88429","San Jacinto Blvd 663, 78701 Austin",NA,"CE","GOOD",96,"GOOD","CSG 2236",FALSE,"WMEEJ3BA8EK736207","austin",-97.74009,30.26797,0,"2015-12-08 13:36:58","78701"
"88430","Radam Ln 389, 78745 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8846",FALSE,"WMEEJ3BA4FK802883","austin",-97.76858,30.22312,0,"2015-12-08 13:36:58","78745"
"88431","E 3rd St 117, 78701 Austin",NA,"CE","GOOD",21,"GOOD","FBV 4436",FALSE,"WMEEJ3BA9FK799317","austin",-97.74364,30.26518,0,"2015-12-08 13:36:58","78701"
"88432","ACC South Austin Campus",NA,"CE","GOOD",48,"GOOD","FBV 4429",FALSE,"WMEEJ3BA3FK799474","austin",-97.79627,30.21619,0,"2015-12-08 13:36:58","78745"
"88433","Campbell St 530, 78703 Austin",NA,"CE","GOOD",60,"GOOD","CZS 9749",FALSE,"WMEEJ3BA2EK748112","austin",-97.76457,30.27517,0,"2015-12-08 13:36:58","78703"
"88434","Weber Ave 2576, 78722 Austin",NA,"CE","GOOD",51,"GOOD","FBV 4360",FALSE,"WMEEJ3BA0FK799920","austin",-97.71514,30.28246,0,"2015-12-08 13:36:58","78722"
"88435","W 5th St 123, 78701 Austin",NA,"CE","GOOD",45,"GOOD","CZT 0935",FALSE,"WMEEJ3BAXEK748343","austin",-97.74345,30.26725,0,"2015-12-08 13:36:58","78701"
"88436","Fairlawn Ln 1820, 78704 Austin",NA,"CE","GOOD",51,"GOOD","FGZ 8615",FALSE,"WMEEJ3BA8FK802384","austin",-97.73962,30.24104,0,"2015-12-08 13:36:58","78704"
"88437","San Antonio St 624, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8810",FALSE,"WMEEJ3BAXFK802189","austin",-97.74735,30.26961,0,"2015-12-08 13:36:58","78701"
"88438","Shoal Creek Blvd 4048, 78756 Austin",NA,"CE","UNACCEPTABLE",63,"UNACCEPTABLE","CSF 9064",FALSE,"WMEEJ3BA2EK733819","austin",-97.74784,30.3128,0,"2015-12-08 13:36:58","78756"
"88439","Castle Hill St 1246, 78703 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8925",FALSE,"WMEEJ3BA6EK735329","austin",-97.753,30.27841,0,"2015-12-08 13:36:58","78703"
"88440","Rainey St 48, 78701 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","CSF 8929",FALSE,"WMEEJ3BA9EK733333","austin",-97.73953,30.25684,0,"2015-12-08 13:36:58","78701"
"88441","Leon St 2338, 78705 Austin",NA,"CE","GOOD",51,"GOOD","FHB 2839",FALSE,"WMEEJ3BA0FK801603","austin",-97.74945,30.28771,0,"2015-12-08 13:36:58","78705"
"88443","MESH Apartments",NA,"CE","GOOD",100,"GOOD","CK9 T246",FALSE,"WMEEJ3BA1AK417225","austin",-97.72648,30.24091,0,"2015-12-08 13:36:58","78741"
"88444","Merrie Lynn Ave 3440, 78722 Austin",NA,"CE","GOOD",60,"GOOD","CYL 4626",FALSE,"WMEEJ3BA7EK748123","austin",-97.71242,30.2876,0,"2015-12-08 13:36:58","78722"
"88445","Garden Villa Ln 3762, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2870",FALSE,"WMEEJ3BA0FK802654","austin",-97.77307,30.23102,0,"2015-12-08 13:36:58","78704"
"88446","Capital Metro Downtown Station",NA,"CE","GOOD",100,"GOOD","CSG 2238",FALSE,"WMEEJ3BA1EK734993","austin",-97.73939,30.26512,0,"2015-12-08 13:36:58","78701"
"88447","W 5th St 1615, 78703 Austin",NA,"CE","GOOD",39,"GOOD","CSF 9066",FALSE,"WMEEJ3BA9EK733235","austin",-97.76434,30.27442,0,"2015-12-08 13:36:58","78703"
"88448","San Antonio St 1872, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4467",FALSE,"WMEEJ3BA7FK801727","austin",-97.7428,30.28167,0,"2015-12-08 13:36:58","78701"
"88449","The Element",NA,"CE","GOOD",60,"GOOD","CZT 0995",FALSE,"WMEEJ3BA8EK748163","austin",-97.73022,30.24044,0,"2015-12-08 13:36:58","78741"
"88450","Carlson Dr 1882, 78741 Austin",NA,"CE","GOOD",60,"GOOD","FHB 1329",FALSE,"WMEEJ3BA6FK801671","austin",-97.73906,30.22735,0,"2015-12-08 13:36:58","78741"
"88452","Whitis Ave 2608, 78705 Austin",NA,"CE","GOOD",57,"GOOD","CZT 1029",FALSE,"WMEEJ3BA8EK748373","austin",-97.74012,30.29063,0,"2015-12-08 13:36:58","78705"
"88453","Brazos St 630, 78701 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4492",FALSE,"WMEEJ3BA8FK802630","austin",-97.74138,30.268,0,"2015-12-08 13:36:58","78701"
"88454","Eastside Dr 1838, 78704 Austin",NA,"CE","GOOD",42,"GOOD","CZT 0916",FALSE,"WMEEJ3BA5EK748332","austin",-97.74547,30.24417,0,"2015-12-08 13:36:58","78704"
"88455","Rainey St 74, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FGZ 8625",FALSE,"WMEEJ3BA2FK802588","austin",-97.73966,30.25915,0,"2015-12-08 13:36:58","78701"
"88456","I-35 N 3388, 78705 Austin",NA,"CE","GOOD",36,"GOOD","FJC 9937",FALSE,"WMEEJ3BA3FK801790","austin",-97.72244,30.29259,0,"2015-12-08 13:36:58","78705"
"88457","Matagorda St 2040, 78741 Austin",NA,"CE","GOOD",93,"GOOD","CZT 1027",FALSE,"WMEEJ3BA9EK748267","austin",-97.73798,30.2361,0,"2015-12-08 13:36:58","78741"
"88458","Cobalt II",NA,"CE","GOOD",66,"GOOD","CZT 0921",FALSE,"WMEEJ3BA1EK748814","austin",-97.73096,30.23814,0,"2015-12-08 13:36:58","78741"
"88459","2nd and Colorado",NA,"CE","GOOD",54,"GOOD","FGZ 9139",FALSE,"WMEEJ3BA5FK800396","austin",-97.74578,30.26481,0,"2015-12-08 13:36:58","78701"
"88460","North St 1499, 78756 Austin",NA,"CE","GOOD",100,"GOOD","CZS 9745",FALSE,"WMEEJ3BA0EK748643","austin",-97.73813,30.32309,0,"2015-12-08 13:36:58","78756"
"88461","W 5th St 326, 78701 Austin",NA,"CE","UNACCEPTABLE",69,"UNACCEPTABLE","FBV 4371",FALSE,"WMEEJ3BAXFK798502","austin",-97.74583,30.26797,0,"2015-12-08 13:36:58","78701"
"88462","E 8th St 425, 78701 Austin",NA,"CE","GOOD",69,"GOOD","FJD 0193",FALSE,"WMEEJ3BA5FK802133","austin",-97.7384,30.26886,0,"2015-12-08 13:36:58","78701"
"88463","Comal St 434, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FJD 0194",FALSE,"WMEEJ3BA5FK801886","austin",-97.72712,30.26175,0,"2015-12-08 13:36:58","78702"
"88464","Winflo Dr 840, 78703 Austin",NA,"CE","GOOD",12,"GOOD","FHB 1332",FALSE,"WMEEJ3BAXFK801057","austin",-97.7581,30.2756,0,"2015-12-08 13:36:58","78703"
"88465","The Connection",NA,"CE","GOOD",100,"GOOD","FGZ 8809",FALSE,"WMEEJ3BA8FK802093","austin",-97.72642,30.22726,0,"2015-12-08 13:36:58","78741"
"88466","Guadalupe St 739, 78701 Austin",NA,"CE","GOOD",33,"UNACCEPTABLE","FHB 0243",FALSE,"WMEEJ3BA2FK799983","austin",-97.74569,30.27033,0,"2015-12-08 13:36:58","78701"
"88467","Elizabeth St W 626, 78704 Austin",NA,"CE","GOOD",90,"GOOD","FGZ 9137",FALSE,"WMEEJ3BA1FK802176","austin",-97.75487,30.25081,0,"2015-12-08 13:36:58","78704"
"88468","Shoal Creek Blvd 1512, 78701 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4382",FALSE,"WMEEJ3BA8FK799325","austin",-97.75017,30.28124,0,"2015-12-08 13:36:58","78701"
"88470","E 13th St 3150, 78702 Austin",NA,"CE","GOOD",72,"GOOD","FFD 7841",FALSE,"WMEEJ3BA6FK803145","austin",-97.7016,30.27746,0,"2015-12-08 13:36:58","78702"
"88471","Dean Keaton and Whitis",NA,"CE","GOOD",100,"GOOD","FHB 1334",FALSE,"WMEEJ3BAXFK800541","austin",-97.74003,30.28978,0,"2015-12-08 13:36:58","78705"
"88472","Esperanza Xing 3150, 78758 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4370",FALSE,"WMEEJ3BAXFK798967","austin",-97.72266,30.39953,0,"2015-12-08 13:36:58","78758"
"88474","Houston St 1835, 78756 Austin",NA,"CE","GOOD",84,"GOOD","CSF 9072",FALSE,"WMEEJ3BA5EK734575","austin",-97.73944,30.32873,0,"2015-12-08 13:36:58","78756"
"88475","S Lamar Blvd 1560, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FGZ 8689",FALSE,"WMEEJ3BAXFK802161","austin",-97.76474,30.25218,0,"2015-12-08 13:36:58","78704"
"88476","I-35 N 2644, 78705 Austin",NA,"CE","GOOD",45,"GOOD","FHB 2840",FALSE,"WMEEJ3BA4FK801815","austin",-97.72501,30.28737,0,"2015-12-08 13:36:58","78705"
"88477","Treehouse - 2501 Wickersham Lane - 3 Spaces",NA,"CE","GOOD",100,"GOOD","CK9 T267",FALSE,"WMEEJ3BA0AK418219","austin",-97.72465,30.22479,0,"2015-12-08 13:36:58","78741"
"88478","W 2nd St 465, 78701 Austin",NA,"CE","GOOD",30,"GOOD","CZS 9746",FALSE,"WMEEJ3BA2EK748448","austin",-97.74857,30.26553,0,"2015-12-08 13:36:58","78701"
"88479","Kinney Ave 2306, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CYL 4638",FALSE,"WMEEJ3BA7EK748932","austin",-97.77059,30.24863,0,"2015-12-08 13:36:58","78704"
"88481","Jewell St 1122, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2859",FALSE,"WMEEJ3BA4FK801975","austin",-97.76075,30.25262,0,"2015-12-08 13:36:58","78704"
"88482","W 14th St 721, 78701 Austin",NA,"CE","GOOD",48,"GOOD","FGZ 8687",FALSE,"WMEEJ3BA5FK802746","austin",-97.74679,30.27783,0,"2015-12-08 13:36:58","78701"
"88483","W 6th St 915, 78703 Austin",NA,"CE","GOOD",48,"GOOD","FJC 9932",FALSE,"WMEEJ3BA0FK801441","austin",-97.75336,30.27106,0,"2015-12-08 13:36:58","78703"
"88484","E 3rd St 2677, 78702 Austin",NA,"CE","GOOD",100,"GOOD","CZT 1031",FALSE,"WMEEJ3BA3EK748152","austin",-97.71358,30.25533,0,"2015-12-08 13:36:58","78702"
"88485","S Interstate 35 2039, 78741 Austin",NA,"CE","GOOD",42,"GOOD","FBV 4475",FALSE,"WMEEJ3BA0FK803125","austin",-97.73913,30.23627,0,"2015-12-08 13:36:58","78741"
"88488","Rio Grande St 2906, 78705 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2855",FALSE,"WMEEJ3BA8FK800487","austin",-97.74366,30.29641,0,"2015-12-08 13:36:58","78705"
"88489","St Elmo Rd W 284, 78745 Austin",NA,"CE","GOOD",30,"GOOD","FBV 4380",FALSE,"WMEEJ3BA7FK799283","austin",-97.76946,30.21948,0,"2015-12-08 13:36:58","78745"
"88490","E Riverside Dr 1574, 78741 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T264",FALSE,"WMEEJ3BAXAK417420","austin",-97.73206,30.24675,0,"2015-12-08 13:36:58","78741"
"88491","Congress Ave 1661, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FHB 2842",FALSE,"WMEEJ3BA8FK800800","austin",-97.73887,30.27839,0,"2015-12-08 13:36:58","78701"
