"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time..","zip"
"79666","Hardrock Canyon Apartments",NA,"CE","GOOD",100,"GOOD","FGZ 8685",FALSE,"WMEEJ3BA1FK803165","austin",-97.75122,30.39674,0,"2015-12-08 11:11:41","78759"
"79716","E Riverside Dr 1572, 78741 Austin",NA,"CE","GOOD",90,"GOOD","FHB 2847",FALSE,"WMEEJ3BA4FK802009","austin",-97.7321,30.24673,0,"2015-12-08 11:11:41","78741"
"79739","W 43rd St 1046, 78756 Austin",NA,"CE","GOOD",24,"GOOD","FJC 9791",FALSE,"WMEEJ3BA0FK802055","austin",-97.7397,30.31156,0,"2015-12-08 11:11:41","78756"
"79764","Campbell St 521, 78703 Austin",NA,"CE","GOOD",96,"GOOD","GGG 3721",FALSE,"WMEEJ3BAXFK801334","austin",-97.76464,30.27505,0,"2015-12-08 11:11:41","78703"
"79790","E Dean Keeton St 827, 78705 Austin",NA,"CE","GOOD",51,"GOOD","FHB 2863",FALSE,"WMEEJ3BA3FK802325","austin",-97.72863,30.28785,0,"2015-12-08 11:11:41","78705"
"79853","Guadalupe St 2216, 78705 Austin",NA,"CE","GOOD",18,"GOOD","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.74183,30.28531,0,"2015-12-08 11:11:41","78705"
"79916","E 26th St 858, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8806",FALSE,"WMEEJ3BA9FK801762","austin",-97.72819,30.28791,0,"2015-12-08 11:16:41","78705"
"79941","W 13th St 767, 78701 Austin",NA,"CE","GOOD",33,"GOOD","CSF 8919",FALSE,"WMEEJ3BA0EK733883","austin",-97.74645,30.27673,0,"2015-12-08 11:16:41","78701"
"80028","Dean Keaton and Whitis",NA,"CE","GOOD",69,"GOOD","FBV 4379",FALSE,"WMEEJ3BA7FK799235","austin",-97.74003,30.28978,0,"2015-12-08 11:16:41","78705"
"80045","W 8th St 371, 78701 Austin",NA,"CE","GOOD",18,"GOOD","FBV 4363",FALSE,"WMEEJ3BA4FK799595","austin",-97.74528,30.27083,0,"2015-12-08 11:16:41","78701"
"80068","W 16th St 435, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.743,30.27895,0,"2015-12-08 11:16:41","78701"
"80086","Pearl St 2812, 78705 Austin",NA,"CE","GOOD",48,"GOOD","GGG 3722",FALSE,"WMEEJ3BA7FK802943","austin",-97.74604,30.29527,0,"2015-12-08 11:16:41","78705"
"80090","Avenue G 4750, 78751 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8803",FALSE,"WMEEJ3BA5FK801483","austin",-97.72419,30.3112,0,"2015-12-08 11:16:41","78751"
"80096","N Lamar Blvd 691, 78703 Austin",NA,"CE","UNACCEPTABLE",54,"UNACCEPTABLE","CZT 0919",FALSE,"WMEEJ3BA3EK748832","austin",-97.75349,30.27224,0,"2015-12-08 11:16:41","78703"
"80113","Campbell St 554, 78703 Austin",NA,"CE","GOOD",63,"GOOD","CZS 9749",FALSE,"WMEEJ3BA2EK748112","austin",-97.76448,30.27541,0,"2015-12-08 11:16:41","78703"
"80219","Capital Metro Downtown Station",NA,"CE","GOOD",100,"GOOD","CK9 T286",FALSE,"WMEEJ3BA4AK416926","austin",-97.73939,30.26512,0,"2015-12-08 11:21:41","78701"
"80369","Rio Grande St 683, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4388",FALSE,"WMEEJ3BA2FK799420","austin",-97.74913,30.27071,0,"2015-12-08 11:21:41","78701"
"80407","Hillside Villas Apartments 1",NA,"CE","GOOD",33,"GOOD","FHB 2827",FALSE,"WMEEJ3BA9FK802670","austin",-97.72129,30.22831,0,"2015-12-08 11:21:41","78741"
"80460","Guadalupe St 739, 78701 Austin",NA,"CE","GOOD",33,"UNACCEPTABLE","FHB 0243",FALSE,"WMEEJ3BA2FK799983","austin",-97.74569,30.27033,0,"2015-12-08 11:21:41","78701"
"80474","Webberville Rd 2310, 78702 Austin",NA,"CE","GOOD",33,"GOOD","CZS 9746",FALSE,"WMEEJ3BA2EK748448","austin",-97.71546,30.26238,0,"2015-12-08 11:21:41","78702"
"80531","Hillside Villas Apartments 1",NA,"CE","GOOD",66,"GOOD","FJD 0199",FALSE,"WMEEJ3BA3FK802874","austin",-97.72129,30.22831,0,"2015-12-08 11:26:42","78741"
"80669","Webberville Rd 2310, 78702 Austin",NA,"CE","GOOD",78,"GOOD","CSF 9197",FALSE,"WMEEJ3BA8EK734506","austin",-97.7155,30.26234,0,"2015-12-08 11:26:42","78702"
"80684","Hillside Villas Apartments 1",NA,"CE","GOOD",100,"GOOD","FJC 9936",FALSE,"WMEEJ3BA2FK801781","austin",-97.72129,30.22831,0,"2015-12-08 11:26:42","78741"
"80963","Harris Park Ave 2918, 78705 Austin",NA,"CE","GOOD",21,"GOOD","FBV 4357",FALSE,"WMEEJ3BA8FK798160","austin",-97.73263,30.29039,0,"2015-12-08 11:31:42","78705"
"81091","W 2nd St 165, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T264",FALSE,"WMEEJ3BAXAK417420","austin",-97.74505,30.2646,0,"2015-12-08 11:31:42","78701"
"81092","Congress Ave 1661, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FHB 2842",FALSE,"WMEEJ3BA8FK800800","austin",-97.73887,30.27839,0,"2015-12-08 11:31:42","78701"
"81226","Esperanza Xing 3171, 78758 Austin",NA,"CE","GOOD",42,"GOOD","FGZ 8623",FALSE,"WMEEJ3BA4FK802835","austin",-97.72294,30.39943,0,"2015-12-08 11:36:45","78758"
"81242","W 6th St 906, 78703 Austin",NA,"CE","GOOD",75,"GOOD","CSF 9063",FALSE,"WMEEJ3BA4EK733319","austin",-97.75326,30.27136,0,"2015-12-08 11:36:45","78703"
"81244","ACC South Austin Campus",NA,"CE","GOOD",100,"GOOD","FFD 7834",FALSE,"WMEEJ3BA7FK803221","austin",-97.79627,30.21619,0,"2015-12-08 11:36:45","78745"
"81285","W 6th St 915, 78703 Austin",NA,"CE","GOOD",81,"GOOD","FJC 9938",FALSE,"WMEEJ3BA3FK801871","austin",-97.75331,30.27101,0,"2015-12-08 11:36:45","78703"
"81555","Capital Metro Downtown Station",NA,"CE","GOOD",51,"GOOD","FBV 4488",FALSE,"WMEEJ3BAXFK802998","austin",-97.73939,30.26512,0,"2015-12-08 11:41:46","78701"
"81616","Elmont Dr 2220, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2827",FALSE,"WMEEJ3BA9FK802670","austin",-97.72364,30.24224,0,"2015-12-08 11:41:46","78741"
"81782","Kramer Station - Brockton Dr",NA,"CE","GOOD",100,"GOOD","FGZ 8685",FALSE,"WMEEJ3BA1FK803165","austin",-97.71756,30.39338,0,"2015-12-08 11:46:46","78758"
"81818","Stephen F Austin Dr 1979, 78703 Austin",NA,"CE","GOOD",51,"GOOD","CZT 0920",FALSE,"WMEEJ3BA2EK748904","austin",-97.76999,30.27445,0,"2015-12-08 11:46:46","78703"
"82016","Carlson Dr 2023, 78741 Austin",NA,"CE","GOOD",100,"GOOD","CSG 1541",FALSE,"WMEEJ3BA7EK734657","austin",-97.73842,30.22677,0,"2015-12-08 11:51:46","78741"
"82018","E 6th St 1740, 78702 Austin",NA,"CE","GOOD",21,"GOOD","FBV 4391",FALSE,"WMEEJ3BA0FK799271","austin",-97.72402,30.26226,0,"2015-12-08 11:51:46","78702"
"82028","W 42nd St 147, 78751 Austin",NA,"CE","GOOD",54,"GOOD","DBW 2626",FALSE,"WMEEJ3BA5EK748251","austin",-97.73096,30.3055,0,"2015-12-08 11:51:46","78751"
"82086","Nueces St 524, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSG 2237",FALSE,"WMEEJ3BA0EK736105","austin",-97.74868,30.269,0,"2015-12-08 11:51:46","78701"
"82324","Campbell St 540, 78703 Austin",NA,"CE","GOOD",100,"GOOD","CSG 1513",FALSE,"WMEEJ3BAXEK736693","austin",-97.76465,30.27528,0,"2015-12-08 11:56:46","78703"
"82336","W 5th St 165, 78701 Austin",NA,"CE","GOOD",81,"GOOD","CZS 9751",FALSE,"WMEEJ3BA4EK748130","austin",-97.74405,30.26718,0,"2015-12-08 11:56:46","78701"
"82337","Campbell St 538, 78703 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T309",FALSE,"WMEEJ3BA6AK416698","austin",-97.76462,30.27531,0,"2015-12-08 11:56:46","78703"
"82374","Medical Pky 4223, 78756 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8681",FALSE,"WMEEJ3BA2FK802719","austin",-97.74233,30.31145,0,"2015-12-08 11:56:46","78756"
"82388","S Pleasant Valley Rd 1817, 78741 Austin",NA,"CE","GOOD",42,"GOOD","CSG 1544",FALSE,"WMEEJ3BA6EK734861","austin",-97.72149,30.23467,0,"2015-12-08 11:56:46","78741"
"82406","W 6th St 842, 78703 Austin",NA,"CE","GOOD",36,"GOOD","FHB 1335",FALSE,"WMEEJ3BAXFK800510","austin",-97.75235,30.27098,0,"2015-12-08 11:56:46","78703"
"82420","Red River St 2333, 78705 Austin",NA,"CE","GOOD",18,"GOOD","FHB 1327",FALSE,"WMEEJ3BAXFK801754","austin",-97.72769,30.28437,0,"2015-12-08 11:56:46","78705"
"82482","W Cesar Chavez St 1176, 78703 Austin",NA,"CE","GOOD",57,"GOOD","GJX 9016",FALSE,"WMEEJ3BA5AK417888","austin",-97.75771,30.26891,0,"2015-12-08 11:56:46","78703"
"82509","Fortview Rd 1819, 78704 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.7858,30.23015,0,"2015-12-08 11:56:46","78704"
"82548","Cobalt II",NA,"CE","GOOD",66,"GOOD","CZT 0921",FALSE,"WMEEJ3BA1EK748814","austin",-97.73096,30.23814,0,"2015-12-08 11:56:46","78741"
"82553","S Lamar Blvd 3233, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4470",FALSE,"WMEEJ3BA5FK802424","austin",-97.78496,30.24072,0,"2015-12-08 11:56:46","78704"
"82714","Elizabeth St W 169, 78704 Austin",NA,"CE","GOOD",72,"GOOD","CSG 1520",FALSE,"WMEEJ3BA2EK735456","austin",-97.75074,30.24909,0,"2015-12-08 12:01:46","78704"
"82716","Stephen F Austin Dr 1977, 78703 Austin",NA,"CE","GOOD",51,"GOOD","CZT 0920",FALSE,"WMEEJ3BA2EK748904","austin",-97.76997,30.27444,0,"2015-12-08 12:01:46","78703"
"82772","Wallingwood Dr 2459, 78746 Austin",NA,"CE","UNACCEPTABLE",54,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.78424,30.26442,0,"2015-12-08 12:01:46","78746"
"82827","Kinney Ave 1222, 78704 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4368",FALSE,"WMEEJ3BA8FK799213","austin",-97.76571,30.25616,0,"2015-12-08 12:01:46","78704"
"82946","Eastside Dr 2538, 78704 Austin",NA,"CE","UNACCEPTABLE",100,"GOOD","FHB 2838",FALSE,"WMEEJ3BA0FK800578","austin",-97.7497,30.23489,0,"2015-12-08 12:06:47","78704"
"82948","W 26th St 372, 78705 Austin",NA,"CE","GOOD",33,"GOOD","FHB 0204",FALSE,"WMEEJ3BA1FK802193","austin",-97.74107,30.28988,0,"2015-12-08 12:06:47","78705"
"82958","W 20th St 310, 78705 Austin",NA,"CE","GOOD",33,"GOOD","CSF 8919",FALSE,"WMEEJ3BA0EK733883","austin",-97.74096,30.28265,0,"2015-12-08 12:06:47","78705"
"83074","Avenue G 4570, 78751 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4387",FALSE,"WMEEJ3BA9FK799480","austin",-97.72556,30.30916,0,"2015-12-08 12:06:47","78751"
"83269","Red River St 1333, 78701 Austin",NA,"CE","GOOD",42,"GOOD","FBV 4425",FALSE,"WMEEJ3BAXFK799584","austin",-97.73503,30.27412,0,"2015-12-08 12:11:48","78701"
"83403","E 5th St 726, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2858",FALSE,"WMEEJ3BA3FK801966","austin",-97.73611,30.26519,0,"2015-12-08 12:11:48","78701"
"83443","Carlson Dr 1882, 78741 Austin",NA,"CE","GOOD",60,"GOOD","FHB 1329",FALSE,"WMEEJ3BA6FK801671","austin",-97.73906,30.22735,0,"2015-12-08 12:11:48","78741"
"83552","Campbell St 524, 78703 Austin",NA,"CE","GOOD",81,"GOOD","FBV 4358",FALSE,"WMEEJ3BA2FK798395","austin",-97.76473,30.27512,0,"2015-12-08 12:16:48","78703"
"83590","E 4th St 476, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FHB 2828",FALSE,"WMEEJ3BA6FK802772","austin",-97.73919,30.26506,0,"2015-12-08 12:16:48","78701"
"83683","Medina St 640, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4392",FALSE,"WMEEJ3BA7FK799252","austin",-97.73135,30.26515,0,"2015-12-08 12:16:48","78702"
"83729","Garden Villa Ln 3762, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2870",FALSE,"WMEEJ3BA0FK802654","austin",-97.77307,30.23102,0,"2015-12-08 12:16:48","78704"
"83783","Crossing Pl, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8611",FALSE,"WMEEJ3BA0FK800323","austin",-97.7113,30.24058,0,"2015-12-08 12:16:48","78741"
"83871","Congress Ave 405, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2867",FALSE,"WMEEJ3BA3FK802535","austin",-97.74342,30.26625,0,"2015-12-08 12:21:49","78701"
"83895","Campbell St 552, 78703 Austin",NA,"CE","GOOD",33,"GOOD","FHB 1335",FALSE,"WMEEJ3BAXFK800510","austin",-97.76444,30.27535,0,"2015-12-08 12:21:49","78703"
"83988","E 31st St 1165, 78722 Austin",NA,"CE","UNACCEPTABLE",57,"GOOD","CSG 1099",FALSE,"WMEEJ3BA5EK749142","austin",-97.72267,30.28825,0,"2015-12-08 12:21:49","78722"
"84052","University Ave, 78705 Austin",NA,"CE","GOOD",45,"GOOD","FGZ 8689",FALSE,"WMEEJ3BAXFK802161","austin",-97.73965,30.28322,0,"2015-12-08 12:21:49","78705"
"84083","W 2nd St 230, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSG 1518",FALSE,"WMEEJ3BA3EK734896","austin",-97.74579,30.26494,0,"2015-12-08 12:21:49","78701"
"84251","W 40th St 1183, 78756 Austin",NA,"CE","UNACCEPTABLE",72,"UNACCEPTABLE","CZS 9752",FALSE,"WMEEJ3BA3EK748958","austin",-97.74364,30.30892,0,"2015-12-08 12:26:49","78756"
"84296","Weber Ave 2576, 78722 Austin",NA,"CE","GOOD",51,"GOOD","FBV 4360",FALSE,"WMEEJ3BA0FK799920","austin",-97.71514,30.28246,0,"2015-12-08 12:26:49","78722"
"84313","Whitis Ave 2608, 78705 Austin",NA,"CE","GOOD",57,"GOOD","CZT 1029",FALSE,"WMEEJ3BA8EK748373","austin",-97.74012,30.29063,0,"2015-12-08 12:26:49","78705"
"84320","North St 1499, 78756 Austin",NA,"CE","GOOD",100,"GOOD","CZS 9745",FALSE,"WMEEJ3BA0EK748643","austin",-97.73813,30.32309,0,"2015-12-08 12:26:49","78756"
"84361","Grooms St 3566, 78705 Austin",NA,"CE","GOOD",90,"GOOD","FHB 2833",FALSE,"WMEEJ3BA7FK802263","austin",-97.73268,30.29891,0,"2015-12-08 12:26:49","78705"
"84402","Lamar Square Dr 1388, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T309",FALSE,"WMEEJ3BA6AK416698","austin",-97.76321,30.25404,0,"2015-12-08 12:31:49","78704"
"84462","W 24th St 1042, 78705 Austin",NA,"CE","GOOD",12,"GOOD","FBV 4426",FALSE,"WMEEJ3BAXFK799536","austin",-97.74846,30.2885,0,"2015-12-08 12:31:49","78705"
"84482","E 2nd St 2532, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1679",FALSE,"WMEEJ3BA9FK802278","austin",-97.71581,30.25523,0,"2015-12-08 12:31:49","78702"
"84529","Brazos St 630, 78701 Austin",NA,"CE","GOOD",42,"GOOD","FHB 2861",FALSE,"WMEEJ3BA5FK800771","austin",-97.74132,30.268,0,"2015-12-08 12:31:49","78701"
"84710","W 6th St 1003, 78703 Austin",NA,"CE","GOOD",27,"GOOD","FHB 0200",FALSE,"WMEEJ3BA7FK801825","austin",-97.75446,30.27155,0,"2015-12-08 12:36:50","78703"
"84872","Campbell St 530, 78703 Austin",NA,"CE","GOOD",60,"GOOD","CZS 9749",FALSE,"WMEEJ3BA2EK748112","austin",-97.76457,30.27517,0,"2015-12-08 12:36:50","78703"
"84874","Butler Rd 1420, 78704 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4368",FALSE,"WMEEJ3BA8FK799213","austin",-97.75853,30.26239,0,"2015-12-08 12:36:50","78704"
"84880","W 2nd St 213, 78701 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","CSF 8929",FALSE,"WMEEJ3BA9EK733333","austin",-97.7457,30.26464,0,"2015-12-08 12:36:50","78701"
"84970","S Lamar Blvd 3403, 78704 Austin",NA,"CE","GOOD",21,"GOOD","CYL 4628",FALSE,"WMEEJ3BA8EK748969","austin",-97.78601,30.24028,0,"2015-12-08 12:41:50","78704"
"85023","Huisache St 5202, 78751 Austin",NA,"CE","GOOD",100,"GOOD","CSG 2237",FALSE,"WMEEJ3BA0EK736105","austin",-97.72907,30.31966,0,"2015-12-08 12:41:50","78751"
"85025","La Casa Dr 2189, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FGZ 8626",FALSE,"WMEEJ3BA6FK802495","austin",-97.78034,30.24751,0,"2015-12-08 12:41:50","78704"
"85033","Willow Hill Dr 2441, 78741 Austin",NA,"CE","GOOD",39,"GOOD","CSG 1544",FALSE,"WMEEJ3BA6EK734861","austin",-97.72605,30.233,0,"2015-12-08 12:41:50","78741"
"85132","W 6th St 917, 78703 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2862",FALSE,"WMEEJ3BA1FK802274","austin",-97.75344,30.27098,0,"2015-12-08 12:41:50","78703"
"85162","W 5th St 123, 78701 Austin",NA,"CE","GOOD",45,"GOOD","CZT 0935",FALSE,"WMEEJ3BAXEK748343","austin",-97.74345,30.26725,0,"2015-12-08 12:41:50","78701"
"85206","S Lamar Blvd 1560, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FGZ 8689",FALSE,"WMEEJ3BAXFK802161","austin",-97.76474,30.25218,0,"2015-12-08 12:41:50","78704"
"85262","E Dean Keeton St 858, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8806",FALSE,"WMEEJ3BA9FK801762","austin",-97.72818,30.2879,0,"2015-12-08 12:46:51","78705"
"85328","E 7th St 430, 78701 Austin",NA,"CE","GOOD",33,"GOOD","CZS 9750",FALSE,"WMEEJ3BA7EK748543","austin",-97.73861,30.26798,0,"2015-12-08 12:46:51","78701"
"85386","E Willie Nelson Blvd 145, 78701 Austin",NA,"CE","UNACCEPTABLE",24,"UNACCEPTABLE","FTD 8882",FALSE,"WMEEJ3BA2FK802980","austin",-97.74356,30.26415,0,"2015-12-08 12:46:51","78701"
"85401","W 27th St 100, 78705 Austin",NA,"CE","GOOD",93,"GOOD","FGZ 8628",FALSE,"WMEEJ3BA8FK802370","austin",-97.73792,30.29176,0,"2015-12-08 12:46:51","78705"
"85413","Kinney Rd 2218, 78704 Austin",NA,"CE","GOOD",57,"GOOD","GJX 9016",FALSE,"WMEEJ3BA5AK417888","austin",-97.77298,30.24741,0,"2015-12-08 12:46:51","78704"
"85512","St Elmo Rd W 284, 78745 Austin",NA,"CE","GOOD",30,"GOOD","FBV 4380",FALSE,"WMEEJ3BA7FK799283","austin",-97.76946,30.21948,0,"2015-12-08 12:46:51","78745"
"85515","Ulit Ave 1430, 78702 Austin",NA,"CE","GOOD",60,"GOOD","FGZ 8811",FALSE,"WMEEJ3BAXFK802287","austin",-97.71165,30.27728,0,"2015-12-08 12:46:51","78702"
"85620","W 24th St 1040, 78705 Austin",NA,"CE","GOOD",12,"GOOD","FBV 4426",FALSE,"WMEEJ3BAXFK799536","austin",-97.7484,30.28852,0,"2015-12-08 12:51:51","78705"
"85631","Blanco St 806, 78703 Austin",NA,"CE","GOOD",96,"GOOD","FGZ 8805",FALSE,"WMEEJ3BA7FK800304","austin",-97.75588,30.27477,0,"2015-12-08 12:51:51","78703"
"85635","N Lamar Blvd 657, 78703 Austin",NA,"CE","GOOD",39,"GOOD","FJC 9789",FALSE,"WMEEJ3BAXFK802211","austin",-97.7534,30.27251,0,"2015-12-08 12:51:51","78703"
"85661","Shoal Creek Blvd 2372, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FJD 0198",FALSE,"WMEEJ3BA8FK802899","austin",-97.75154,30.28813,0,"2015-12-08 12:51:51","78705"
"85665","Comal St 94, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FJC 9925",FALSE,"WMEEJ3BAXFK800989","austin",-97.72879,30.25822,0,"2015-12-08 12:51:51","78702"
"85699","Newman Dr 748, 78703 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9790",FALSE,"WMEEJ3BA5FK802066","austin",-97.77592,30.28342,0,"2015-12-08 12:51:51","78703"
"85710","2901 Medical Arts St.",NA,"CE","GOOD",66,"GOOD","FBV 4437",FALSE,"WMEEJ3BA9FK799298","austin",-97.72863,30.28881,0,"2015-12-08 12:51:51","78705"
"85770","Brazos St 630, 78701 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4492",FALSE,"WMEEJ3BA8FK802630","austin",-97.74138,30.268,0,"2015-12-08 12:51:51","78701"
"85878","Nueces St 2186, 78705 Austin",NA,"CE","GOOD",66,"GOOD","CYL 4639",FALSE,"WMEEJ3BA8EK748891","austin",-97.74395,30.285,0,"2015-12-08 12:56:51","78705"
"85960","E 41st St 909, 78751 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4379",FALSE,"WMEEJ3BA7FK799235","austin",-97.72139,30.29916,0,"2015-12-08 12:56:51","78751"
"86072","W 5th St 326, 78701 Austin",NA,"CE","UNACCEPTABLE",69,"UNACCEPTABLE","FBV 4371",FALSE,"WMEEJ3BAXFK798502","austin",-97.74583,30.26797,0,"2015-12-08 12:56:51","78701"
"86086","Navasota St 1138, 78702 Austin",NA,"CE","GOOD",18,"GOOD","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.727,30.26895,0,"2015-12-08 12:56:51","78702"
"86143","San Marcos St 1062, 78702 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T286",FALSE,"WMEEJ3BA4AK416926","austin",-97.73091,30.26945,0,"2015-12-08 13:01:52","78702"
"86167","Palma Plz 1604, 78703 Austin",NA,"CE","UNACCEPTABLE",84,"GOOD","FBV 4440",FALSE,"WMEEJ3BAXFK799245","austin",-97.7584,30.28216,0,"2015-12-08 13:01:52","78703"
"86198","W 42nd St 1062, 78756 Austin",NA,"CE","GOOD",45,"GOOD","CSF 9200",FALSE,"WMEEJ3BA4EK734941","austin",-97.74062,30.31028,0,"2015-12-08 13:01:52","78756"
"86210","Lavaca St 408, 78701 Austin",NA,"CE","GOOD",69,"GOOD","FHB 2869",FALSE,"WMEEJ3BAXFK802600","austin",-97.74586,30.26717,0,"2015-12-08 13:01:52","78701"
"86235","The LINK",NA,"CE","GOOD",100,"GOOD","FHB 0203",FALSE,"WMEEJ3BA6FK802268","austin",-97.72344,30.2389,0,"2015-12-08 13:01:52","78741"
"86316","Guadalupe St 755, 78701 Austin",NA,"CE","GOOD",96,"GOOD","CK9 T255",FALSE,"WMEEJ3BA2AK417878","austin",-97.74563,30.27049,0,"2015-12-08 13:01:52","78701"
"86455","Campbell St 552, 78703 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T309",FALSE,"WMEEJ3BA6AK416698","austin",-97.76445,30.27537,0,"2015-12-08 13:06:52","78703"
"86470","Marathon Blvd 4414, 78756 Austin",NA,"CE","GOOD",66,"GOOD","CSF 8935",FALSE,"WMEEJ3BA5EK734592","austin",-97.73958,30.31283,0,"2015-12-08 13:06:52","78756"
"86482","ACC South Austin Campus",NA,"CE","GOOD",36,"GOOD","CSF 9074",FALSE,"WMEEJ3BA8EK732979","austin",-97.79627,30.21619,0,"2015-12-08 13:06:52","78745"
"86565","Fortview Rd 1789, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FFD 7834",FALSE,"WMEEJ3BA7FK803221","austin",-97.78513,30.22975,0,"2015-12-08 13:06:52","78704"
"86594","Metcalfe Rd 2456, 78741 Austin",NA,"CE","GOOD",51,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.73635,30.22953,0,"2015-12-08 13:06:52","78741"
"86690","Esperanza Xing 3150, 78758 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4370",FALSE,"WMEEJ3BAXFK798967","austin",-97.72266,30.39953,0,"2015-12-08 13:06:52","78758"
"86697","W 2nd St 465, 78701 Austin",NA,"CE","GOOD",30,"GOOD","CZS 9746",FALSE,"WMEEJ3BA2EK748448","austin",-97.74857,30.26553,0,"2015-12-08 13:06:52","78701"
"86960","Leon St 2338, 78705 Austin",NA,"CE","GOOD",51,"GOOD","FHB 2839",FALSE,"WMEEJ3BA0FK801603","austin",-97.74945,30.28771,0,"2015-12-08 13:11:53","78705"
"86962","MESH Apartments",NA,"CE","GOOD",100,"GOOD","CK9 T246",FALSE,"WMEEJ3BA1AK417225","austin",-97.72648,30.24091,0,"2015-12-08 13:11:53","78741"
"87011","E Riverside Dr 1574, 78741 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T264",FALSE,"WMEEJ3BAXAK417420","austin",-97.73206,30.24675,0,"2015-12-08 13:11:53","78741"
"87199","W 18th St 475, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FJC 9790",FALSE,"WMEEJ3BA5FK802066","austin",-97.74281,30.28081,0,"2015-12-08 13:16:53","78701"
"87319","W 7th St 285, 78701 Austin",NA,"CE","GOOD",21,"GOOD","CZT 0996",FALSE,"WMEEJ3BA9EK748575","austin",-97.74475,30.26953,0,"2015-12-08 13:16:53","78701"
"87361","Willow Springs Rd 3546, 78704 Austin",NA,"CE","GOOD",36,"GOOD","CSF 9061",FALSE,"WMEEJ3BA1EK733018","austin",-97.75753,30.22644,0,"2015-12-08 13:21:54","78704"
"87511","Singleton Ave 1325, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4392",FALSE,"WMEEJ3BA7FK799252","austin",-97.71419,30.27594,0,"2015-12-08 13:21:54","78702"
"87555","Rainey St 48, 78701 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","CSF 8929",FALSE,"WMEEJ3BA9EK733333","austin",-97.73953,30.25684,0,"2015-12-08 13:21:54","78701"
"87573","2nd and Colorado",NA,"CE","GOOD",54,"GOOD","FGZ 9139",FALSE,"WMEEJ3BA5FK800396","austin",-97.74578,30.26481,0,"2015-12-08 13:21:54","78701"
"87586","E 6th St 1937, 78702 Austin",NA,"CE","GOOD",78,"GOOD","FJC 9930",FALSE,"WMEEJ3BA4FK801328","austin",-97.72208,30.26143,0,"2015-12-08 13:21:54","78702"
"87632","W 3rd St 263, 78701 Austin",NA,"CE","GOOD",66,"GOOD","FJC 9793",FALSE,"WMEEJ3BA6FK801945","austin",-97.74583,30.26577,0,"2015-12-08 13:26:55","78701"
"87650","Red River St 4141, 78751 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2856",FALSE,"WMEEJ3BA0FK801410","austin",-97.72083,30.30057,0,"2015-12-08 13:26:55","78751"
